"","State.Name","City.Name","County.Name","Latitude","Longitude","Parameter.Name","Units.of.Measure","Metric.Used","Sample.Duration","Arithmetic.Mean"
"167","New York","Rochester","Monroe",43.14618,-77.54817,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.195726
"168","New York","New York","New York",40.7997,-73.93432,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.60177
"169","New York","New York","New York",40.7997,-73.93432,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.60177
"170","New York","New York","New York",40.7997,-73.93432,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.681034
"171","New York","New York","New York",40.7997,-73.93432,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.681034
"172","New York","New York","New York",40.73,-73.984,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.225664
"173","New York","New York","New York",40.73,-73.984,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.225664
"174","New York","New York","New York",40.71436,-73.99518,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.559615
"175","New York","New York","New York",40.71436,-73.99518,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.559615
"176","New York","New York","New York",40.81976,-73.94825,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.036121
"177","New York","Middleport","Niagara",43.22386,-78.47888,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.039656
"178","New York","Niagara Falls","Niagara",43.08218,-79.00106,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.204348
"179","New York","Niagara Falls","Niagara",43.08218,-79.00106,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.204348
"180","New York","East Syracuse","Onondaga",43.05235,-76.05921,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.039415
"181","New York","East Syracuse","Onondaga",43.05235,-76.05921,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",6.401754
"182","New York","East Syracuse","Onondaga",43.05235,-76.05921,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",6.401754
"183","New York","Newburgh","Orange",41.49916,-74.00885,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.077876
"184","New York","Newburgh","Orange",41.49916,-74.00885,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.077876
"185","New York","Montgomery","Orange",41.52375,-74.21534,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.034083
"186","New York","Fulton","Oswego",43.28428,-76.46324,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.038033
"187","New York","","Putnam",41.45589,-73.70977,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.038717
"188","New York","New York","Queens",40.73614,-73.82153,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",17.503571
"189","New York","New York","Queens",40.73614,-73.82153,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.041837
"190","New York","New York","Queens",40.73614,-73.82153,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.336637
"191","New York","New York","Queens",40.73614,-73.82153,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.336637
"192","New York","New York","Richmond",40.63307,-74.13719,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.705769
"193","New York","New York","Richmond",40.63307,-74.13719,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.705769
"194","New York","New York","Richmond",40.59664,-74.12525,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.043081
"195","New York","","Rockland",41.18208,-74.02819,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.041403
"196","New York","","Saratoga",43.01209,-73.6489,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.037737
"197","New York","","Steuben",42.09142,-77.20978,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.037817
"198","New York","","Steuben",42.09142,-77.20978,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",5.78
"199","New York","","Steuben",42.09142,-77.20978,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",5.78
"200","New York","East Farmingdale","Suffolk",40.74529,-73.41919,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.042517
"201","New York","East Farmingdale","Suffolk",40.74529,-73.41919,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.566667
"202","New York","East Farmingdale","Suffolk",40.74529,-73.41919,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.566667
"203","New York","Riverhead","Suffolk",40.96078,-72.71238,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.045739
"204","New York","Holtsville","Suffolk",40.82799,-73.05754,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.043246
"205","New York","","Tompkins",42.4006,-76.6538,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.041616
"206","New York","","Wayne",43.23086,-77.17136,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.041654
"207","New York","White Plains","Westchester",41.05192,-73.76366,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.042502
"208","Pennsylvania","","Adams",39.92002,-77.30968,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",2.19588
"209","Pennsylvania","","Adams",39.92002,-77.30968,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.413569
"210","Pennsylvania","","Adams",39.92002,-77.30968,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.413569
"211","Pennsylvania","","Adams",39.9231,-77.3078,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.045897
"212","Pennsylvania","Avalon","Allegheny",40.499767,-80.071337,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",17.728814
"213","Pennsylvania","Avalon","Allegheny",40.499767,-80.071337,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.222321
"214","Pennsylvania","Avalon","Allegheny",40.499767,-80.071337,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.222321
"215","Pennsylvania","Municipality of Monroeville (Monroeville)","Allegheny",40.450099,-79.770957,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",13.774373
"216","Pennsylvania","Pittsburgh","Allegheny",40.46542,-79.960757,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",10.292947
"217","Pennsylvania","Pittsburgh","Allegheny",40.46542,-79.960757,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.040849
"218","Pennsylvania","Pittsburgh","Allegheny",40.46542,-79.960757,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.748056
"219","Pennsylvania","Pittsburgh","Allegheny",40.46542,-79.960757,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.748056
"220","Pennsylvania","Pittsburgh","Allegheny",40.46542,-79.960757,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.468966
"221","Pennsylvania","Pittsburgh","Allegheny",40.46542,-79.960757,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.468966
"222","Pennsylvania","Pittsburgh","Allegheny",40.445577,-80.016155,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",11.329766
"223","Pennsylvania","Pittsburgh","Allegheny",40.445577,-80.016155,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.045775
"224","Pennsylvania","Pittsburgh","Allegheny",40.443367,-79.990293,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",16.138122
"225","Pennsylvania","Liberty","Allegheny",40.323768,-79.868062,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",18.619469
"226","Pennsylvania","Liberty","Allegheny",40.323768,-79.868062,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",19.033898
"227","Pennsylvania","Liberty","Allegheny",40.323768,-79.868062,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",15.809917
"228","Pennsylvania","Liberty","Allegheny",40.323768,-79.868062,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.963866
"229","Pennsylvania","Liberty","Allegheny",40.323768,-79.868062,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.963866
"230","Pennsylvania","Liberty","Allegheny",40.323768,-79.868062,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.544068
"231","Pennsylvania","Liberty","Allegheny",40.323768,-79.868062,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.544068
"232","Pennsylvania","McDonald","Allegheny",40.375644,-80.169943,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.043421
"233","Pennsylvania","McDonald","Allegheny",40.375644,-80.169943,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",12.660714
"234","Pennsylvania","McDonald","Allegheny",40.375644,-80.169943,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.871429
"235","Pennsylvania","McDonald","Allegheny",40.375644,-80.169943,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.871429
"236","Pennsylvania","Pittsburgh","Allegheny",40.456427,-80.02674,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",16.339286
"237","Pennsylvania","McCandless Township","Allegheny",40.606624,-80.021669,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.684211
"238","Pennsylvania","McCandless Township","Allegheny",40.606624,-80.021669,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.684211
"239","Pennsylvania","Harrison Township","Allegheny",40.613949,-79.72941,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",7.070633
"240","Pennsylvania","Harrison Township","Allegheny",40.613949,-79.72941,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.044322
"241","Pennsylvania","Harrison Township","Allegheny",40.617488,-79.727664,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.623077
"242","Pennsylvania","Harrison Township","Allegheny",40.617488,-79.727664,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.623077
"243","Pennsylvania","North Braddock","Allegheny",40.402328,-79.860973,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",22.403509
"244","Pennsylvania","North Braddock","Allegheny",40.402328,-79.860973,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",22.684211
"245","Pennsylvania","North Braddock","Allegheny",40.402328,-79.860973,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",23.584795
"246","Pennsylvania","North Braddock","Allegheny",40.402328,-79.860973,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.162162
"247","Pennsylvania","North Braddock","Allegheny",40.402328,-79.860973,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.162162
"248","Pennsylvania","Glassport","Allegheny",40.326008,-79.881703,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",15.818182
"249","Pennsylvania","Clairton","Allegheny",40.294341,-79.885331,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",14.701754
"250","Pennsylvania","Clairton","Allegheny",40.294341,-79.885331,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.337931
"251","Pennsylvania","Clairton","Allegheny",40.294341,-79.885331,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.337931
"252","Pennsylvania","Lincoln","Allegheny",40.308219,-79.869134,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",21.846608
"253","Pennsylvania","Kittanning","Armstrong",40.814183,-79.56475,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.048218
"254","Pennsylvania","Kittanning","Armstrong",40.814183,-79.56475,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.812865
"255","Pennsylvania","Kittanning","Armstrong",40.814183,-79.56475,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.812865
"256","Pennsylvania","","Beaver",40.56252,-80.503948,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.044799
"257","Pennsylvania","","Beaver",40.684722,-80.359722,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.043626
"258","Pennsylvania","Beaver Falls","Beaver",40.747796,-80.316442,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",10.077118
"259","Pennsylvania","Beaver Falls","Beaver",40.747796,-80.316442,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.041323
"260","Pennsylvania","Beaver Falls","Beaver",40.747796,-80.316442,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",10.903704
"261","Pennsylvania","Beaver Falls","Beaver",40.747796,-80.316442,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.193017
"262","Pennsylvania","Beaver Falls","Beaver",40.747796,-80.316442,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.193017
"263","Pennsylvania","Beaver Falls","Beaver",40.747796,-80.316442,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",8.734718
"264","Pennsylvania","Beaver Falls","Beaver",40.747796,-80.316442,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",8.734718
"265","Pennsylvania","","Berks",40.51408,-75.789721,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.041411
"266","Pennsylvania","","Berks",40.38335,-75.9686,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",7.456614
"267","Pennsylvania","","Berks",40.38335,-75.9686,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.04461
"268","Pennsylvania","","Berks",40.38335,-75.9686,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",12.204986
"269","Pennsylvania","","Berks",40.38335,-75.9686,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.426774
"270","Pennsylvania","","Berks",40.38335,-75.9686,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.426774
"271","Pennsylvania","","Berks",40.38335,-75.9686,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.838611
"272","Pennsylvania","","Berks",40.38335,-75.9686,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.838611
"273","Pennsylvania","Altoona","Blair",40.535278,-78.370833,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.042304
"274","Pennsylvania","Altoona","Blair",40.535278,-78.370833,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",13.553719
"275","Pennsylvania","Altoona","Blair",40.535278,-78.370833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.221098
"276","Pennsylvania","Altoona","Blair",40.535278,-78.370833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.221098
"277","Pennsylvania","","Bradford",41.705226,-76.512726,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",4.114608
"278","Pennsylvania","","Bradford",41.705226,-76.512726,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.035836
"279","Pennsylvania","Bristol","Bucks",40.107222,-74.882222,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",7.81836
"280","Pennsylvania","Bristol","Bucks",40.107222,-74.882222,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.044535
"281","Pennsylvania","Bristol","Bucks",40.107222,-74.882222,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.514063
"282","Pennsylvania","Bristol","Bucks",40.107222,-74.882222,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.514063
"283","Pennsylvania","Bristol","Bucks",40.107222,-74.882222,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.695152
"284","Pennsylvania","Bristol","Bucks",40.107222,-74.882222,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.695152
"285","Pennsylvania","Johnstown","Cambria",40.309722,-78.915,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",7.820309
"286","Pennsylvania","Johnstown","Cambria",40.309722,-78.915,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.041783
"287","Pennsylvania","Johnstown","Cambria",40.309722,-78.915,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",25.089595
"288","Pennsylvania","Johnstown","Cambria",40.309722,-78.915,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.926087
"289","Pennsylvania","Johnstown","Cambria",40.309722,-78.915,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.926087
"290","Pennsylvania","State College","Centre",40.811389,-77.877028,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",4.766139
"291","Pennsylvania","State College","Centre",40.811389,-77.877028,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.041846
"292","Pennsylvania","State College","Centre",40.811389,-77.877028,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.822378
"293","Pennsylvania","State College","Centre",40.811389,-77.877028,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.822378
"294","Pennsylvania","State College","Centre",40.811389,-77.877028,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",8.570058
"295","Pennsylvania","State College","Centre",40.811389,-77.877028,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",8.570058
"296","Pennsylvania","","Centre",40.7208,-77.9319,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.043881
"297","Pennsylvania","","Chester",39.834461,-75.768242,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.044188
"298","Pennsylvania","","Chester",39.834461,-75.768242,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.854434
"299","Pennsylvania","","Chester",39.834461,-75.768242,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.854434
"300","Pennsylvania","","Chester",39.834461,-75.768242,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.854882
"301","Pennsylvania","","Chester",39.834461,-75.768242,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.854882
"302","Pennsylvania","","Clearfield",41.1175,-78.526194,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.043577
"303","Pennsylvania","Carlisle","Cumberland",40.246528,-77.18675,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.431373
"304","Pennsylvania","Carlisle","Cumberland",40.246528,-77.18675,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.431373
"305","Pennsylvania","Carlisle","Cumberland",40.246528,-77.18675,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.069164
"306","Pennsylvania","Carlisle","Cumberland",40.246528,-77.18675,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.069164
"307","Pennsylvania","","Dauphin",40.246992,-76.846988,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.04259
"308","Pennsylvania","","Dauphin",40.246992,-76.846988,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24 HOUR",15.727273
"309","Pennsylvania","","Dauphin",40.246992,-76.846988,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.530579
"310","Pennsylvania","","Dauphin",40.246992,-76.846988,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.530579
"311","Pennsylvania","","Dauphin",40.246992,-76.846988,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",14.511628
"312","Pennsylvania","","Dauphin",40.246992,-76.846988,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",14.511628
"313","Pennsylvania","Hershey","Dauphin",40.272222,-76.681389,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.044773
"314","Pennsylvania","Hershey","Dauphin",40.272222,-76.681389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",21.330218
"315","Pennsylvania","Chester","Delaware",39.835556,-75.3725,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",9.350564
"316","Pennsylvania","Chester","Delaware",39.835556,-75.3725,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.043612
"317","Pennsylvania","Chester","Delaware",39.835556,-75.3725,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",15.846575
"318","Pennsylvania","Chester","Delaware",39.835556,-75.3725,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.721429
"319","Pennsylvania","Chester","Delaware",39.835556,-75.3725,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.721429
"320","Pennsylvania","Chester","Delaware",39.835556,-75.3725,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.558333
"321","Pennsylvania","Chester","Delaware",39.835556,-75.3725,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.558333
"322","Pennsylvania","","Elk",41.598119,-78.767867,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.042916
"323","Pennsylvania","Erie","Erie",42.14175,-80.038611,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",6.385437
"324","Pennsylvania","Erie","Erie",42.14175,-80.038611,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.042197
"325","Pennsylvania","Erie","Erie",42.14175,-80.038611,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)","Daily Mean","24-HR BLK AVG",11.473239
"326","Pennsylvania","Erie","Erie",42.14175,-80.038611,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.203161
"327","Pennsylvania","Erie","Erie",42.14175,-80.038611,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.203161
"328","Pennsylvania","","Franklin",39.961111,-77.475556,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.048371
"329","Pennsylvania","","Greene",39.80933,-80.26567,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.04316
"330","Pennsylvania","","Indiana",40.56333,-78.919972,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.045876
"331","Pennsylvania","Blakely","Lackawanna",41.479116,-75.578186,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.044534
"332","Pennsylvania","Scranton","Lackawanna",41.442778,-75.623056,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",8.191792
"333","Pennsylvania","Scranton","Lackawanna",41.442778,-75.623056,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.042709
"334","Pennsylvania","Scranton","Lackawanna",41.442778,-75.623056,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",9.138323
"335","Pennsylvania","Scranton","Lackawanna",41.442778,-75.623056,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",9.138323
"336","Pennsylvania","Lancaster","Lancaster",40.046667,-76.283333,"Nitrogen dioxide (NO2)","Parts per billion","Observed values","1 HOUR",8.966926
"337","Pennsylvania","Lancaster","Lancaster",40.046667,-76.283333,"Ozone","Parts per million","Daily maximum of 8-hour running average","8-HR RUN AVG BEGIN HOUR",0.044671
